org_uuid,org_name,legal_name,homepage_url,org_country,org_city,status,being_funded,founded_on,closed_on,went_public_on,acquired_on_first,sector,founder_names,ch_company_number,ch_company_name,ch_match_score,ch_match_source,ch_company_status,ch_date_of_creation,ch_date_of_cessation,ch_city,ch_match_reason,ch_search_url,ch_search_query,ch_link_filing_history,ch_link_officers,ch_officer_match,ch_officer_match_score,ch_officer_best_officer_name,ch_officer_best_founder_name
6db899aa-bbbb-ade0-ec57-b74c57517498,Big Head Games,,http://www.bigheadgames.co.uk,GBR,Kingston Upon Thames,operating,1,2008-05-01,,,,Software & SaaS,Dave Vout,06590213,BIG HEAD GAMES LTD,98.0,org_exact,dissolved,2008-05-12,2024-09-24,Wimbledon,matched,https://find-and-update.company-information.service.gov.uk/search?q=Big+Head+Games,Big Head Games,/company/06590213/filing-history,/company/06590213/officers,1,60.0,"VOUT, Dave Brian",Dave Vout
615147f0-973a-7bf7-4bb2-08102250e25a,Vouchercloud,Invitation Digital Limited.,http://www.vouchercloud.com,GBR,Bristol,acquired,1,2008-07-01,,,2018-01-16,Software & SaaS,Matthew Wood,06570126,INVITATION DIGITAL LIMITED,100.0,legal_exact,active,2008-04-18,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Invitation+Digital+Limited.,Invitation Digital Limited.,/company/06570126/filing-history,/company/06570126/officers,1,60.0,"WOOD, Matthew Charles Arthur",Matthew Wood
26dc31b5-db15-0b32-abb8-2ab666ca9a59,LOOKK,Garmz GmbH,http://www.Lookk.com,GBR,London,operating,1,2010-01-01,,,,Retail & E-Commerce,Andreas Klinger | Darko Fabijan | Tamas Locher | Co-Founder at rising.ECO. He attended Mid Sweden University.,07465575,LOOKK LIMITED,98.0,org_exact,dissolved,2010-12-09,2017-04-25,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=LOOKK,LOOKK,/company/07465575/filing-history,/company/07465575/officers,1,60.0,"KLINGER, Andreas",Andreas Klinger
83b10277-b819-a56e-f93c-d629d76885d9,gocarshare.com,Go Car Share Limited,http://gocarshare.com,GBR,London,operating,1,2009-12-02,,,,Software & SaaS,Drummond Gilbert,07093686,GO CAR SHARE LTD,100.0,legal_exact,active,2009-12-02,,Faringdon,matched,https://find-and-update.company-information.service.gov.uk/search?q=Go+Car+Share+Limited,Go Car Share Limited,/company/07093686/filing-history,/company/07093686/officers,1,60.0,"GILBERT, Drummond Arthur",Drummond Gilbert
7534bddf-f06e-3208-7f74-fd5a367e3fde,Calastone,Calastone Limited,https://www.calastone.com/,GBR,London,acquired,1,2007-01-01,,,2020-10-26,Financial Services & Fintech,Ian Taylor | Philip Goffin,06298923,CALASTONE LIMITED,100.0,legal_exact,active,2007-07-02,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Calastone+Limited,Calastone Limited,/company/06298923/filing-history,/company/06298923/officers,1,60.0,"TAYLOR, Ian",Ian Taylor
f71d6231-6212-1bae-990e-7fc3ae7f3795,Trebax Innovations,Trebax Innovations Inc,http://www.trebaxinnovations.com,GBR,London,closed,1,2009-08-01,2011-11-22,,,Marketing & Advertising,Adam Leonard,06875048,TREBAX INNOVATIONS LTD,98.0,org_exact,dissolved,2009-04-09,2011-11-22,Surbiton,matched,https://find-and-update.company-information.service.gov.uk/search?q=Trebax+Innovations+Inc,Trebax Innovations Inc,/company/06875048/filing-history,/company/06875048/officers,1,60.0,"LEONARD, Adam Fredrick",Adam Leonard
aef1c1a4-06f7-4875-d48a-3d3a81fce9bb,StreetSpark,,http://www.streetspark.com,GBR,London,closed,1,2009-12-15,2012-02-21,,,Software & SaaS,Anthony Erwin | Michael Small,07442792,STREETSPARK LIMITED,98.0,org_exact,dissolved,2010-11-17,2012-02-21,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=StreetSpark,StreetSpark,/company/07442792/filing-history,/company/07442792/officers,1,60.0,"ERWIN, Anthony Mariner",Anthony Erwin
ac6cfe98-a031-1729-7816-d3387c300a25,Funding Circle,"Funding Circle USA, Inc.",http://www.fundingcircle.com,GBR,London,ipo,1,2010-01-01,,2018-09-28,,Financial Services & Fintech,Alex Tonelli | Andrew Mullinger | James Meekings | Sam Hodges | Samir Desai,06968588,FUNDING CIRCLE LTD,98.0,org_exact,active,2009-07-21,,London,matched,"https://find-and-update.company-information.service.gov.uk/search?q=Funding+Circle+USA,+Inc.","Funding Circle USA, Inc.",/company/06968588/filing-history,/company/06968588/officers,1,60.0,"MULLINGER, Andrew Christopher Arthur",Andrew Mullinger
747391e3-1652-ae5c-3987-5993977fd696,Myhomepage Ltd.,,http://www.myhomepage.com,GBR,London,operating,1,2009-08-01,,,,Software & SaaS,Massimo Agostinelli | Max Hasso Aengevelt,06979108,MYHOMEPAGE LTD,98.0,org_exact,active,2009-08-04,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Myhomepage+Ltd.,Myhomepage Ltd.,/company/06979108/filing-history,/company/06979108/officers,1,60.0,"AGOSTINELLI, Massimo Constantin Emanuel",Massimo Agostinelli
51be150f-37f1-daa6-a874-aedb0d7d39fd,CANDDi,Campaign and Digital Intelligence Ltd,https://www.canddi.com/?utm_source=crunchbase&utm_medium=thirdparty,GBR,Manchester,operating,1,2009-11-05,,,,Software & SaaS,Tim Langley | Tom Cheesewright,07066939,CAMPAIGN AND DIGITAL INTELLIGENCE LTD,100.0,legal_exact,active,2009-11-05,,Manchester,matched,https://find-and-update.company-information.service.gov.uk/search?q=Campaign+and+Digital+Intelligence+Ltd,Campaign and Digital Intelligence Ltd,/company/07066939/filing-history,/company/07066939/officers,1,40.0,"CHEESEWRIGHT, Thomas",Tom Cheesewright
3bcc011a-fb0d-0833-08d6-fb4a717ebe93,MADE,Made.com Design Ltd.,http://www.made.com,GBR,London,acquired,1,2010-01-01,,,2022-11-09,Retail & E-Commerce,Brent Hoberman | Chloe Macintosh | Julien Callede | Ning Li,07101408,MADE.COM DESIGN LTD,100.0,legal_exact,liquidation,2009-12-10,,Leeds,matched,https://find-and-update.company-information.service.gov.uk/search?q=Made.com+Design+Ltd.,Made.com Design Ltd.,/company/07101408/filing-history,/company/07101408/officers,1,60.0,"HOBERMAN, Brent Shawzin",Brent Hoberman
45dd9af1-f3bf-219a-572a-9c20801fdc4a,CertiVox,Miracl Limited,,GBR,London,closed,1,2009-03-01,2022-07-06,,,Software & SaaS,Brian Spector,07498769,MIRACL LIMITED,100.0,legal_exact,dissolved,2011-01-19,2022-07-06,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Miracl+Limited,Miracl Limited,/company/07498769/filing-history,/company/07498769/officers,1,60.0,"SPECTOR, Brian",Brian Spector
afdf18a9-3cbd-248f-a606-58de35fe14b4,Keynoir,,http://www.keynoir.com,GBR,London,closed,1,2010-03-11,2015-01-20,,2011-11-22,Other,Philip Wilkinson,07117456,KEYNOIR LIMITED,98.0,org_exact,dissolved,2010-01-06,2015-01-20,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Keynoir,Keynoir,/company/07117456/filing-history,/company/07117456/officers,1,60.0,"WILKINSON, Philip John",Philip Wilkinson
795f18e9-8000-9bcf-14c9-6f1cd930414a,Crunch (E-Crunch Ltd),E-Crunch Limited,http://www.crunch.co.uk,GBR,Brighton,operating,1,2008-06-16,,,,Software & SaaS,Darren Fell,06014477,E-CRUNCH LTD,100.0,legal_exact,active,2006-11-30,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=E-Crunch+Limited,E-Crunch Limited,/company/06014477/filing-history,/company/06014477/officers,1,60.0,"FELL, Darren James",Darren Fell
bedcb92d-c4d9-044a-3670-82007064e0ff,Azullo,,http://azullo.com,GBR,Lancaster,operating,1,2009-06-23,,,,Marketing & Advertising,Andrew Dobson | Guy Cookson,06941990,AZULLO LIMITED,98.0,org_exact,active,2009-06-23,,Lancaster,matched,https://find-and-update.company-information.service.gov.uk/search?q=Azullo,Azullo,/company/06941990/filing-history,/company/06941990/officers,1,60.0,"DOBSON, Andrew James Henry",Andrew Dobson
330224c5-91fd-7648-cfad-91d2d321f905,Seedrs,Seedrs Limited,http://www.seedrs.com,GBR,London,acquired,1,2009-01-01,,,2021-12-01,Financial Services & Fintech,Carlos Silva | Jeff Lynn,06848016,SEEDRS LIMITED,100.0,legal_exact,active,2009-03-16,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Seedrs+Limited,Seedrs Limited,/company/06848016/filing-history,/company/06848016/officers,1,60.0,"CADEIRA DA SILVA, Carlos",Carlos Silva
1634ca44-c1f9-786a-924a-c03d3dbec692,Starcount,Rhomu Limited.,http://www.starcount.com/,GBR,London,operating,1,2010-01-01,,,,IT & Data Infrastructure,Michael Reed | Rowena Humby,12866587,RHOMU LIMITED,100.0,legal_exact,active,2020-09-08,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Rhomu+Limited.,Rhomu Limited.,/company/12866587/filing-history,/company/12866587/officers,1,60.0,"REED, Michael",Michael Reed
807f52ad-3d66-f43e-686a-d0f5b917db59,Peoplevox,Peoplevox Ltd,http://www.peoplevox.com,GBR,London,acquired,1,2008-08-01,,,2020-02-24,Software & SaaS,Jonathan Bellwood,03754098,PEOPLEVOX LIMITED,100.0,legal_exact,dissolved,1999-04-19,2025-09-16,Chippenham,matched,https://find-and-update.company-information.service.gov.uk/search?q=Peoplevox+Ltd,Peoplevox Ltd,/company/03754098/filing-history,/company/03754098/officers,1,60.0,"BELLWOOD, Jonathan James",Jonathan Bellwood
81cf7877-d46f-1d11-2b49-390ee8fdee81,SharpCloud Software,Sharpcloud Software,http://www.sharpcloud.com,GBR,London,operating,1,2012-01-19,,,,Professional & Business Services,Rusty Johnson,07786718,SHARPCLOUD SOFTWARE LIMITED,100.0,legal_exact,active,2011-09-26,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Sharpcloud+Software,Sharpcloud Software,/company/07786718/filing-history,/company/07786718/officers,1,10.0,"JOHNSON, Russell Ian",Rusty Johnson
81126c17-2d70-e1f1-6e25-e8f3232221b3,HipSnip,,http://www.hipsnip.com,GBR,London,closed,1,2010-03-01,2016-04-26,,,Media & Entertainment,Philip Woodward,07078657,HIPSNIP LIMITED,98.0,org_exact,dissolved,2009-11-17,2016-04-26,Harrow,matched,https://find-and-update.company-information.service.gov.uk/search?q=HipSnip,HipSnip,/company/07078657/filing-history,/company/07078657/officers,1,60.0,"WOODWARD, Philip",Philip Woodward
348d2697-0b5b-f711-f6c6-e0a8cfed3be6,The Good Mortgage Company,,http://www.moneyworkout.co.uk,GBR,Camberley,closed,1,2008-01-01,2023-11-21,,,Financial Services & Fintech,Ying Tan,07613109,THE GOOD MORTGAGE COMPANY LTD,98.0,org_exact,dissolved,2011-04-21,2023-11-21,Altrincham,matched,https://find-and-update.company-information.service.gov.uk/search?q=The+Good+Mortgage+Company,The Good Mortgage Company,/company/07613109/filing-history,/company/07613109/officers,1,60.0,"TAN, Chin Ying",Ying Tan
88836bdf-7847-3cb7-dfdd-4c2e9051fad7,AnyVan,AnyVan Ltd,http://www.anyvan.com,GBR,London,operating,1,2009-10-01,,,,Retail & E-Commerce,Angus Elphinstone,06837274,ANYVAN LIMITED,100.0,legal_exact,active,2009-03-04,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=AnyVan+Ltd,AnyVan Ltd,/company/06837274/filing-history,/company/06837274/officers,1,60.0,"ELPHINSTONE, Angus John",Angus Elphinstone
b924bc0d-a511-11a4-f4bd-dc8b39d9c1ba,Mixlr,Mixlr Ltd,http://mixlr.com,GBR,London,operating,1,2010-09-01,,,,Media & Entertainment,Greg Lloyd | Rob Watson,07384299,MIXLR LTD,100.0,legal_exact,active,2010-09-22,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Mixlr+Ltd,Mixlr Ltd,/company/07384299/filing-history,/company/07384299/officers,1,10.0,"WATSON, Robin Francis",Rob Watson
867c3302-53de-5fc8-8904-be4fba9270a1,Bright,Bright Network (UK) Limited,https://www.brightnetwork.co.uk,GBR,London,operating,1,2013-01-01,,,,Professional & Business Services,Eduardo Vivas | James Uffindell,06386360,BRIGHT NETWORK (UK) LIMITED,100.0,legal_exact,active,2007-10-01,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Bright+Network+(UK)+Limited,Bright Network (UK) Limited,/company/06386360/filing-history,/company/06386360/officers,1,60.0,"UFFINDELL, James Stewart",James Uffindell
16948f31-6fe4-0282-faa7-a39a111a720a,WhipCar,,http://whipcar.com,GBR,London,closed,1,2009-01-01,2015-05-12,,,Other,Tom Wright,06934250,WHIPCAR LTD,98.0,org_exact,dissolved,2009-06-15,2015-05-12,Colchester,matched,https://find-and-update.company-information.service.gov.uk/search?q=WhipCar,WhipCar,/company/06934250/filing-history,/company/06934250/officers,1,60.0,"WRIGHT, Tom Dylan",Tom Wright
2cc8c396-eeb9-9cc3-be04-22c86c19335d,FullCircl,DueDil Limited,https://www.fullcircl.com,GBR,London,acquired,1,2011-04-25,,,2024-10-30,IT & Data Infrastructure,Andrew Yates | Damian Kimmelman | Justin Fitzpatrick,06999618,DUEDIL LIMITED,100.0,legal_exact,liquidation,2009-08-25,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=DueDil+Limited,DueDil Limited,/company/06999618/filing-history,/company/06999618/officers,1,60.0,"YATES, Andrew Peter George",Andrew Yates
408c99fd-03a1-7a12-02f5-e4ea141238e8,LumeJet,,http://lumejet.com,GBR,Coventry,closed,1,2010-01-01,2016-11-25,,,Software & SaaS,Trevor Elworthy,07109066,LUMEJET LIMITED,98.0,org_exact,dissolved,2009-12-21,2016-11-25,Castle Donington,matched,https://find-and-update.company-information.service.gov.uk/search?q=LumeJet,LumeJet,/company/07109066/filing-history,/company/07109066/officers,1,60.0,"ELWORTHY, Trevor Phillip",Trevor Elworthy
039dcb21-89b9-66eb-363c-6efa303373f8,Farfetch,Farfetch UK Limited,https://www.farfetch.com,GBR,London,acquired,1,2007-06-01,,2018-09-21,2023-12-19,Retail & E-Commerce,José Neves,06400760,FARFETCH UK LIMITED,100.0,legal_exact,active,2007-10-16,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Farfetch+UK+Limited,Farfetch UK Limited,/company/06400760/filing-history,/company/06400760/officers,1,10.0,"NEVES, Jose Manuel Ferreira",José Neves
d9680cb3-9cd7-f46a-d992-04a1b7798653,We R Interactive,"We R Interactive, Ltd.",http://www.werinteractive.com,GBR,London,acquired,1,2010-01-01,,,2015-01-16,Media & Entertainment,David Rose | Gavin Rowe | Luke Taylor,07189311,WE R INTERACTIVE LTD,100.0,legal_exact,active,2010-03-15,,Warrington,matched,https://find-and-update.company-information.service.gov.uk/search?q=We+R+Interactive,We R Interactive,/company/07189311/filing-history,/company/07189311/officers,1,60.0,"ROSE, David James",David Rose
93692bb3-d755-2664-1fd5-cf9cdc1a9d88,Deko,Pay4Later Limited‌,https://www.dekopay.com,GBR,London,acquired,1,2008-01-01,,,2020-01-12,Financial Services & Fintech,Scott Law,06447333,PAY4LATER LIMITED,100.0,legal_exact,liquidation,2007-12-06,,Manchester,matched,https://find-and-update.company-information.service.gov.uk/search?q=Pay4Later+Limited‌,Pay4Later Limited‌,/company/06447333/filing-history,/company/06447333/officers,1,60.0,"LAW, Scott",Scott Law
b22c0dfa-784a-0a91-18a1-500d22c0d66a,Thruvision Group,Digital Barriers PLC,https://thruvision.com/,GBR,London,ipo,1,2009-01-01,,2010-03-05,,Software & SaaS,Thomas Black | Zak Doffman,07149547,THRUVISION GROUP PLC,98.0,org_exact,active,2010-02-08,,Abingdon,matched,https://find-and-update.company-information.service.gov.uk/search?q=Digital+Barriers+PLC,Digital Barriers PLC,/company/07149547/filing-history,/company/07149547/officers,1,60.0,"BLACK, Thomas Joseph",Thomas Black
30f73fd7-8b04-80c8-2986-f453b7819175,Mopapp,,http://www.mopapp.com,GBR,London,operating,1,2010-01-01,,,,Software & SaaS,Alessandro Rizzoli | Federico Sita,07649622,MOPAPP LIMITED,98.0,org_exact,dissolved,2011-05-26,2016-01-05,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Mopapp,Mopapp,/company/07649622/filing-history,/company/07649622/officers,1,60.0,"RIZZOLI, Alessandro",Alessandro Rizzoli
d42832e7-5d56-5b97-9eba-93a7de3dc03a,Keboola,Keboola Industries SE,http://www.keboola.com,GBR,London,operating,1,2017-12-06,,,,IT & Data Infrastructure,Milan Veverka | Pavel Dolezal | Petr Simecek,15228456,KEBOOLA LTD,98.0,org_exact,active,2023-10-23,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Keboola+Industries+SE,Keboola Industries SE,/company/15228456/filing-history,/company/15228456/officers,1,60.0,"SIMECEK, Petr",Petr Simecek
9362a3d1-648e-82a3-bc56-6ca00afe5af0,Storage Made Easy,Vehera LTD,http://www.storagemadeeasy.com,GBR,Sutton,acquired,1,2009-11-17,,,2022-06-28,Software & SaaS,Ian Osborne | Jim Liddle,07079346,VEHERA LTD,100.0,legal_exact,active,2009-11-17,,Bicester,matched,https://find-and-update.company-information.service.gov.uk/search?q=Vehera+LTD,Vehera LTD,/company/07079346/filing-history,/company/07079346/officers,1,60.0,"OSBORNE, Ian John Harry",Ian Osborne
406f2a31-2de1-0fcd-a727-0320c635e4d9,Qriously Technologies,Qriously Ltd,https://www.qriously.com/,GBR,London,closed,1,2010-12-24,,,2019-03-28,Software & SaaS,Abraham Mueller | Christopher Kahler | Gerald Mueller,07454208,QRIOUSLY LIMITED,100.0,legal_exact,active,2010-11-29,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Qriously+Ltd,Qriously Ltd,/company/07454208/filing-history,/company/07454208/officers,1,60.0,"KAHLER, Christopher",Christopher Kahler
91dc98c7-db47-7d9a-566f-f054abe17e2f,PneumaCare,PneumaCare Ltd,http://www.pneumacare.com,GBR,Cambridge,operating,1,2008-01-01,,,,Health & Life Sciences,Gareth Roberts,06515570,PNEUMACARE LIMITED,100.0,legal_exact,active,2008-02-27,,Cambridge,matched,https://find-and-update.company-information.service.gov.uk/search?q=PneumaCare+Ltd,PneumaCare Ltd,/company/06515570/filing-history,/company/06515570/officers,1,60.0,"ROBERTS, Gareth Wyn, Dr",Gareth Roberts
bc62f7aa-3ac5-6775-a15d-cdb1302e13e9,Ponup,,http://ponup.com,GBR,Edinburgh,operating,1,2010-07-01,,,,Media & Entertainment,Santiago Lizardo,09283112,PONUP LIMITED,98.0,org_exact,dissolved,2014-10-28,2018-02-27,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Ponup,Ponup,/company/09283112/filing-history,/company/09283112/officers,1,60.0,"LIZARDO OSCARES, Santiago Daniel",Santiago Lizardo
c9958288-22ed-dcd7-c7ee-cab2831e768a,Geckoboard,Datachoice Solutions Limited,https://www.geckoboard.com,GBR,London,operating,1,2010-01-01,,,,IT & Data Infrastructure,Paul Joyce,05958505,DATACHOICE SOLUTIONS LTD,100.0,legal_exact,active,2006-10-06,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Datachoice+Solutions+Limited,Datachoice Solutions Limited,/company/05958505/filing-history,/company/05958505/officers,1,60.0,"JOYCE, Paul",Paul Joyce
89ce0ba3-dd7d-b1b8-c976-4dedc7b44bd2,onefinestay,Lifealike Limited,http://www.onefinestay.com,GBR,London,acquired,1,2009-04-01,,,2016-04-05,Other,Demetrios Zoppos | Evan Frank | Greg Marsh | Tim Davey,06554630,LIFEALIKE LIMITED,100.0,legal_exact,active,2008-04-03,,Milton Keynes,matched,https://find-and-update.company-information.service.gov.uk/search?q=Lifealike+Limited,Lifealike Limited,/company/06554630/filing-history,/company/06554630/officers,1,60.0,"ZOPPOS, Demetrios",Demetrios Zoppos
824120b6-bf74-0621-3dc1-bd34847363e5,Phagenesis,Phagenesis Limited,http://www.phagenesis.com,GBR,Manchester,acquired,1,2007-01-01,,,2016-09-02,Health & Life Sciences,Conor Mulrooney,06308699,PHAGENESIS LIMITED,100.0,legal_exact,active,2007-07-10,,Manchester,matched,https://find-and-update.company-information.service.gov.uk/search?q=Phagenesis+Limited,Phagenesis Limited,/company/06308699/filing-history,/company/06308699/officers,1,60.0,"MULROONEY, Conor Joseph",Conor Mulrooney
51320a62-cb11-b1bc-63ee-01bca743991a,Workbooks,Workbooks Online Limited,http://workbooks.com,GBR,Reading,operating,1,2007-01-01,,,,Software & SaaS,John Cheney,06393851,WORKBOOKS ONLINE LIMITED,100.0,legal_exact,active,2007-10-09,,Reading,matched,https://find-and-update.company-information.service.gov.uk/search?q=Workbooks+Online+Limited,Workbooks Online Limited,/company/06393851/filing-history,/company/06393851/officers,1,60.0,"CHENEY, John David",John Cheney
30a5a5f1-2233-2760-526f-49c7943859e4,Green Man Gaming,Green Man Gaming Holdings Limited,https://www.greenmangaming.com/company,GBR,London,operating,1,2009-01-01,,,,IT & Data Infrastructure,Lee Packham | Paul Sulyok,05271628,GREEN MAN GAMING LIMITED,98.0,org_exact,active,2004-10-27,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Green+Man+Gaming+Holdings+Limited,Green Man Gaming Holdings Limited,/company/05271628/filing-history,/company/05271628/officers,1,60.0,"SULYOK, Louis Paul",Paul Sulyok
